r(km) M(Msun) nb(fm^-3) Ye Ymu Yp Yn mu_n(MeV) mu_p(MeV) mu_e(MeV) mu_mu(MeV) P(dyn cm^-2)
1.5068361699E+00 5.5560895217E-03 4.2519273955E-01 7.8377356633E-02 4.6962786946E-02 0.12534 0.87466 2.2152455608E+02 2.6367084015E+01 1.9645077210E+02 9.0792402244E+01 1.0131129590E+35
1.6398590517E+00 7.1520590094E-03 4.2439350792E-01 7.8225755871E-02 4.6799049957E-02 0.125025 0.874975 2.2064974759E+02 2.5742103450E+01 1.9620094417E+02 9.0542574321E+01 1.0073460703E+35
1.7792896624E+00 9.1224931410E-03 4.2348308792E-01 7.8053357456E-02 4.6612775158E-02 0.124666 0.875334 2.1965500857E+02 2.5031897168E+01 1.9591641144E+02 9.0258041585E+01 1.0008006800E+35
1.9251900258E+00 1.1536401236E-02 4.2245071778E-01 7.7858246384E-02 4.6401861501E-02 0.12426 0.87574 2.1852931818E+02 2.4228784614E+01 1.9559383360E+02 8.9935463750E+01 9.9340915275E+34
2.0776178768E+00 1.4471988754E-02 4.2128503316E-01 7.7638428910E-02 4.6164113498E-02 0.123803 0.876197 2.1726120631E+02 2.3324816665E+01 1.9522968967E+02 8.9571319821E+01 9.8510218748E+34
2.2366267245E+00 1.8017326429E-02 4.1997405849E-01 7.7391838677E-02 4.5897245695E-02 0.123289 0.876711 2.1583878860E+02 2.2311811298E+01 1.9482027733E+02 8.9161907480E+01 9.7580928130E+34
2.4022659984E+00 2.2270986661E-02 4.1850519739E-01 7.7116344092E-02 4.5598888071E-02 0.122715 0.877285 2.1424980817E+02 2.1181395623E+01 1.9436171258E+02 8.8703342726E+01 9.6545926203E+34
2.5745813033E+00 2.7342632675E-02 4.1686522112E-01 7.6809756998E-02 4.5266592304E-02 0.122076 0.877924 2.1248168388E+02 1.9925054503E+01 1.9384992941E+02 8.8191559557E+01 9.5398088973E+34
2.7536148134E+00 3.3353545583E-02 4.1504025370E-01 7.6469842659E-02 4.4897838850E-02 0.121368 0.878632 2.1052156517E+02 1.8534185897E+01 1.9328067931E+02 8.7622309457E+01 9.4130352590E+34
2.9394058442E+00 4.0437074748E-02 4.1301575196E-01 7.6094331064E-02 4.4490044684E-02 0.120584 0.879416 2.0835639300E+02 1.7000162892E+01 1.9264953014E+02 8.6991160291E+01 9.2735786650E+34
3.1319916503E+00 4.8738998113E-02 4.1077647800E-01 7.5680929494E-02 4.4040571490E-02 0.119722 0.880278 2.0597296608E+02 1.5314402173E+01 1.9195186394E+02 8.6293494090E+01 9.1207673303E+34
3.3314085101E+00 5.8417781667E-02 4.0830646083E-01 7.5227336249E-02 4.3546733959E-02 0.118774 0.881226 2.0335801125E+02 1.3468438430E+01 1.9118287285E+02 8.5524502997E+01 8.9539591232E+34
3.5376931768E+00 6.9644731523E-02 4.0558894285E-01 7.4731255320E-02 4.3005807724E-02 0.117737 0.882263 2.0049825600E+02 1.1454003812E+01 1.9033755222E+02 8.4679182368E+01 8.7725503231E+34
3.7508847990E+00 8.2604038756E-02 4.0260630535E-01 7.4190411709E-02 4.2415036220E-02 0.116605 0.883395 1.9738050052E+02 9.2631110776E+00 1.8941068947E+02 8.3752319619E+01 8.5759845672E+34
3.9710274542E+00 9.7492727176E-02 3.9933996490E-01 7.3602566898E-02 4.1771635492E-02 0.115374 0.884626 1.9399168511E+02 6.8881384097E+00 1.8839684674E+02 8.2738476884E+01 8.3637617600E+34
4.1981734884E+00 1.1452052909E-01 3.9577022995E-01 7.2965533730E-02 4.1072795502E-02 0.114038 0.885962 1.9031894747E+02 4.3219129475E+00 1.8729033455E+02 8.1631964701E+01 8.1354466481E+34
4.4323879402E+00 1.3390973617E-01 3.9187610197E-01 7.2277189587E-02 4.0315675907E-02 0.112593 0.887407 1.8634966138E+02 1.5577887839E+00 1.8608517263E+02 8.0426802780E+01 7.8906766701E+34
4.6737544531E+00 1.5589510590E-01 3.8763499933E-01 7.1535486188E-02 3.9497393262E-02 0.111033 0.888967 1.8207144511E+02 0.0000000000E+00 1.8477503191E+02 7.9116662058E+01 7.6291685518E+34
4.9223832830E+00 1.8072395586E-01 3.8302237136E-01 7.0738453401E-02 3.8614995168E-02 0.109353 0.890647 1.7747212137E+02 0.0000000000E+00 1.8335314922E+02 7.7694779365E+01 7.3507229073E+34
5.1784223449E+00 2.0865666133E-01 3.7801115368E-01 6.9884192993E-02 3.7665414434E-02 0.10755 0.89245 1.7253960198E+02 0.0000000000E+00 1.8181220125E+02 7.6153831394E+01 7.0552257721E+34
5.4420728129E+00 2.3996791141E-01 3.7257098779E-01 6.8970855679E-02 3.6645392331E-02 0.105616 0.894384 1.6726165396E+02 0.0000000000E+00 1.8014411666E+02 7.4485746807E+01 6.7426454081E+34
5.7136118185E+00 2.7494932572E-01 3.6666707935E-01 6.7996590327E-02 3.5551352946E-02 0.103548 0.896452 1.6162547662E+02 0.0000000000E+00 1.7833979145E+02 7.2681421595E+01 6.4130216793E+34
5.9934267249E+00 3.1391449499E-01 3.6025847960E-01 6.6959445616E-02 3.4379197617E-02 0.101339 0.898661 1.5561696696E+02 0.0000000000E+00 1.7638864722E+02 7.0730277371E+01 6.0664432858E+34
6.2820693350E+00 3.5720843120E-01 3.5329539814E-01 6.5857187435E-02 3.3123962854E-02 0.0989812 0.901019 1.4921944807E+02 0.0000000000E+00 1.7427792221E+02 6.8619552355E+01 5.7030040494E+34
6.5803467938E+00 4.0522540819E-01 3.4571478152E-01 6.4686958421E-02 3.1779230672E-02 0.0964662 0.903534 1.4241141226E+02 0.0000000000E+00 1.7199147861E+02 6.6333108761E+01 5.3227204055E+34
6.8894860074E+00 4.5844393793E-01 3.3743251883E-01 6.3444618189E-02 3.0336052662E-02 0.0937807 0.906219 1.3516230167E+02 0.0000000000E+00 1.6950766213E+02 6.3849292279E+01 4.9253703258E+34
7.2034103759E+00 5.1597961190E-01 3.2856212237E-01 6.2156709601E-02 2.8820344528E-02 0.0909771 0.909023 1.2761961315E+02 0.0000000000E+00 1.6686451617E+02 6.1206146319E+01 4.5205367923E+34
7.5139474959E+00 5.7621435654E-01 3.1931056609E-01 6.0861082411E-02 2.7272034624E-02 0.0881331 0.911867 1.1999865212E+02 0.0000000000E+00 1.6412694238E+02 5.8468572531E+01 4.1208299128E+34
7.8204473052E+00 6.3872203626E-01 3.0968856423E-01 5.9565563569E-02 2.5696083956E-02 0.0852616 0.914738 1.1234062913E+02 0.0000000000E+00 1.6130052240E+02 5.5642152551E+01 3.7291305073E+34
8.1222257639E+00 7.0301509862E-01 2.9970716413E-01 5.8277719784E-02 2.4096886091E-02 0.0823746 0.917625 1.0468683348E+02 0.0000000000E+00 1.5839043028E+02 5.2732060424E+01 3.3482230011E+34
8.4185235548E+00 7.6854073131E-01 2.8937875407E-01 5.7004746758E-02 2.2478214508E-02 0.079483 0.920517 9.7079068925E+01 0.0000000000E+00 1.5540143411E+02 4.9743064254E+01 2.9808002192E+34
8.7975116502E+00 8.5533952656E-01 2.7532573335E-01 5.5368046704E-02 2.0329864602E-02 0.0756979 0.924302 8.7238275173E+01 0.0000000000E+00 1.5136702102E+02 4.5708651164E+01 2.5234810134E+34
9.1356138636E+00 9.3503119638E-01 2.6188455262E-01 5.3901146859E-02 1.8326020820E-02 0.0722272 0.927773 7.8376166991E+01 0.0000000000E+00 1.4753623200E+02 4.1877862149E+01 2.1306765188E+34
9.4377991881E+00 1.0075015459E+00 2.4902985238E-01 5.2582088936E-02 1.6447660921E-02 0.0690297 0.93097 7.0402905160E+01 0.0000000000E+00 1.4388845219E+02 3.8230082337E+01 1.7943817737E+34
9.7080237502E+00 1.0728193400E+00 2.3673932724E-01 5.1389851750E-02 1.4677884019E-02 0.0660677 0.933932 6.3237352536E+01 0.0000000000E+00 1.4040381906E+02 3.4745449207E+01 1.5074746395E+34
9.9495553935E+00 1.1311962606E+00 2.2499266834E-01 5.0304472096E-02 1.3002081442E-02 0.0633066 0.936693 5.6806012359E+01 0.0000000000E+00 1.3706338682E+02 3.1405016964E+01 1.2635943732E+34
1.0165181869E+01 1.1829535667E+00 2.1377093608E-01 4.9307194967E-02 1.1408158544E-02 0.0607154 0.939285 5.1042288285E+01 0.0000000000E+00 1.3384935113E+02 2.8190981278E+01 1.0570564422E+34
1.0357348153E+01 1.2284935736E+00 2.0305617355E-01 4.8380618332E-02 9.8867847934E-03 0.0582674 0.941733 4.5885901500E+01 0.0000000000E+00 1.3074526647E+02 2.5086896619E+01 8.8278794713E+33
1.0528248131E+01 1.2682748513E+00 1.9283116229E-01 4.7508816419E-02 8.4316754147E-03 0.0559405 0.94406 4.1282380249E+01 0.0000000000E+00 1.2773622339E+02 2.2077853541E+01 7.3627514391E+33
1.0679885611E+01 1.3027905584E+00 1.8307926551E-01 4.6677434489E-02 7.0399280989E-03 0.0537174 0.946283 3.7182567378E+01 0.0000000000E+00 1.2480897213E+02 1.9150602281E+01 6.1351813207E+33
1.0814114097E+01 1.3325496631E+00 1.7378432757E-01 4.5873752828E-02 5.7124637489E-03 0.0515862 0.948414 3.3542101595E+01 0.0000000000E+00 1.2195199013E+02 1.6293620281E+01 5.1098975814E+33
1.0932661715E+01 1.3580609800E+00 1.6493061213E-01 4.5086720206E-02 4.4546651195E-03 0.0495414 0.950459 3.0320831900E+01 0.0000000000E+00 1.1915549779E+02 1.3497127933E+01 4.2559696623E+33
1.1037145882E+01 1.3798200309E+00 1.5650276917E-01 4.4306958405E-02 3.2774041571E-03 0.0475844 0.952416 2.7482132939E+01 0.0000000000E+00 1.1641143035E+02 1.0753060500E+01 3.5464358855E+33
1.1129081208E+01 1.3982987233E+00 1.4848582428E-01 4.3526740165E-02 2.1988947413E-03 0.0457256 0.954274 2.4992113577E+01 0.0000000000E+00 1.1371337532E+02 8.0550054706E+00 2.9579409084E+33
1.1209883274E+01 1.4139377653E+00 1.4086517001E-01 4.2739941697E-02 1.2485660439E-03 0.0439885 0.956011 2.2818757344E+01 0.0000000000E+00 1.1105647906E+02 5.3981092055E+00 2.4703817287E+33
1.1280870216E+01 1.4271416224E+00 1.3362660628E-01 4.1941977898E-02 4.7738256387E-04 0.0424194 0.957581 2.0931125668E+01 0.0000000000E+00 1.0843734877E+02 2.7789789153E+00 2.0665643709E+33
1.1343263128E+01 1.4382756673E+00 1.2675618204E-01 4.1129695457E-02 9.2207126264E-06 0.0411389 0.958861 1.9298743217E+01 0.0000000000E+00 1.0585386703E+02 1.9549718103E-01 1.7318764773E+33
