cc -O3   -c -o MC_cap.o MC_cap.c
cc -O3   -c -o NSinterp.o NSinterp.c
cc -O3   -c -o cap_funcs.o cap_funcs.c
cc -O3  -o run_MC MC_cap.o NSinterp.o cap_funcs.o  -lgsl -lgslcblas -lm
rm *.o
File eos_24_lowmass.dat opened successfully.
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.575849e+41 sigma =  4.506016e+38 chisq/dof = 7.5e-01
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574822e+41 sigma =  4.473651e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.574792e+41 sigma =  4.477473e+38 chisq/dof = 1.0e+00
result =  5.570730e+41 sigma =  4.496812e+38 chisq/dof = 9.9e-01
result =  5.570730e+41 sigma =  4.496812e+38 chisq/dof = 9.9e-01
