1.0000000000e-06	9.8239872173e+70
1.3894954944e-06	6.7072310387e+70
1.9306977289e-06	4.9547086237e+70
2.6826957953e-06	3.5175787831e+70
3.7275937203e-06	2.4845517649e+70
5.1794746792e-06	1.8876754412e+70
7.1968567300e-06	1.3070421291e+70
1.0000000000e-05	9.5698963505e+69
1.3894954944e-05	6.7153455596e+69
1.9306977289e-05	4.6747633705e+69
2.6826957953e-05	3.4216661959e+69
3.7275937203e-05	2.3576264663e+69
5.1794746792e-05	1.8521834454e+69
7.1968567300e-05	1.3948061903e+69
1.0000000000e-04	1.0120252770e+69
1.3894954944e-04	7.2981659060e+68
1.9306977289e-04	5.2538863622e+68
2.6826957953e-04	3.7816487438e+68
3.7275937203e-04	2.7220434025e+68
5.1794746792e-04	1.9595242082e+68
7.1968567300e-04	1.4104752290e+68
1.0000000000e-03	1.0144190062e+68
1.3894954944e-03	7.2838073593e+67
1.9306977289e-03	5.2063439190e+67
2.6826957953e-03	3.6926245232e+67
3.7275937203e-03	2.5897247810e+67
5.1794746792e-03	1.7904784453e+67
7.1968567300e-03	1.2175938873e+67
1.0000000000e-02	8.1183787070e+66
1.3894954944e-02	5.2935492933e+66
1.9306977289e-02	3.3674813134e+66
2.6826957953e-02	2.0893999653e+66
3.7275937203e-02	1.2695991431e+66
5.1794746792e-02	7.6312003701e+65
7.1968567300e-02	4.5964180892e+65
1.0000000000e-01	2.8125806115e+65
1.3894954944e-01	1.7723707313e+65
1.9306977289e-01	1.1659497689e+65
2.6826957953e-01	8.1066513555e+64
3.7275937203e-01	6.0118180465e+64
5.1794746792e-01	4.7707776828e+64
7.1968567300e-01	4.0301248104e+64
1.0000000000e+00	3.5873322614e+64
1.3894954944e+00	3.3569484329e+64
1.9306977289e+00	3.2844561429e+64
2.6826957953e+00	3.2955166385e+64
3.7275937203e+00	3.2766118377e+64
5.1794746792e+00	3.0410197950e+64
7.1968567300e+00	2.3465270977e+64
1.0000000000e+01	1.1347866211e+64
