4.5726037539E-03	3.7495170365E-01
1.6668031150E-02	3.7495126761E-01
2.8763458546E-02	3.7495041318E-01
4.0858885943E-02	3.7494937137E-01
5.2954313339E-02	3.7494772426E-01
6.5049740735E-02	3.7494570200E-01
7.7145168131E-02	3.7494349179E-01
8.9240595528E-02	3.7494086520E-01
1.0133602292E-01	3.7493771643E-01
1.1343145032E-01	3.7493418038E-01
1.2552687772E-01	3.7493036821E-01
1.3762230511E-01	3.7492621947E-01
1.4971773251E-01	3.7492163210E-01
1.6181315991E-01	3.7491655785E-01
1.7390858730E-01	3.7491104114E-01
1.8600401470E-01	3.7490513549E-01
1.9809944209E-01	3.7489887534E-01
2.1019486949E-01	3.7489225245E-01
2.2229029689E-01	3.7488525279E-01
2.3438572428E-01	3.7487786356E-01
2.4648115168E-01	3.7487008394E-01
2.5857657908E-01	3.7486192002E-01
2.7067200647E-01	3.7485337796E-01
2.8276743387E-01	3.7484446173E-01
2.9486286126E-01	3.7483516004E-01
3.0695828866E-01	3.7482545507E-01
3.1905371606E-01	3.7481532901E-01
3.3114914345E-01	3.7480476500E-01
3.4324457085E-01	3.7479376724E-01
3.5533999825E-01	3.7478236028E-01
3.6743542564E-01	3.7477056951E-01
3.7953085304E-01	3.7475842034E-01
3.9162628043E-01	3.7474593441E-01
4.0372170783E-01	3.7473310424E-01
4.1581713523E-01	3.7471990859E-01
4.2791256262E-01	3.7470632617E-01
4.4000799002E-01	3.7469233567E-01
4.5210341742E-01	3.7467791711E-01
4.6419884481E-01	3.7466306860E-01
4.7629427221E-01	3.7464780146E-01
4.8838969960E-01	3.7463212737E-01
5.0048512700E-01	3.7461605796E-01
5.1258055440E-01	3.7459960489E-01
5.2467598179E-01	3.7458277654E-01
5.3677140919E-01	3.7456556877E-01
5.4886683658E-01	3.7454797442E-01
5.6096226398E-01	3.7452998637E-01
5.7305769138E-01	3.7451159745E-01
5.8515311877E-01	3.7449280052E-01
5.9724854617E-01	3.7447359050E-01
6.0934397357E-01	3.7445397174E-01
