4.5726037539E-03	2.2629263987E-01
1.6668031150E-02	2.2629210384E-01
2.8763458546E-02	2.2629093653E-01
4.0858885943E-02	2.2628916291E-01
5.2954313339E-02	2.2628677148E-01
6.5049740735E-02	2.2628376099E-01
7.7145168131E-02	2.2628013476E-01
8.9240595528E-02	2.2627589199E-01
1.0133602292E-01	2.2627103205E-01
1.1343145032E-01	2.2626555515E-01
1.2552687772E-01	2.2625946149E-01
1.3762230511E-01	2.2625275109E-01
1.4971773251E-01	2.2624542391E-01
1.6181315991E-01	2.2623747994E-01
1.7390858730E-01	2.2622891922E-01
1.8600401470E-01	2.2621974178E-01
1.9809944209E-01	2.2620994767E-01
2.1019486949E-01	2.2619953691E-01
2.2229029689E-01	2.2618850953E-01
2.3438572428E-01	2.2617686555E-01
2.4648115168E-01	2.2616460501E-01
2.5857657908E-01	2.2615172796E-01
2.7067200647E-01	2.2613823444E-01
2.8276743387E-01	2.2612412448E-01
2.9486286126E-01	2.2610939813E-01
3.0695828866E-01	2.2609405543E-01
3.1905371606E-01	2.2607809644E-01
3.3114914345E-01	2.2606152119E-01
3.4324457085E-01	2.2604432974E-01
3.5533999825E-01	2.2602652215E-01
3.6743542564E-01	2.2600809846E-01
3.7953085304E-01	2.2598905874E-01
3.9162628043E-01	2.2596940305E-01
4.0372170783E-01	2.2594913144E-01
4.1581713523E-01	2.2592824398E-01
4.2791256262E-01	2.2590674073E-01
4.4000799002E-01	2.2588462176E-01
4.5210341742E-01	2.2586188713E-01
4.6419884481E-01	2.2583853692E-01
4.7629427221E-01	2.2581457119E-01
4.8838969960E-01	2.2578999003E-01
5.0048512700E-01	2.2576479350E-01
5.1258055440E-01	2.2573898169E-01
5.2467598179E-01	2.2571255468E-01
5.3677140919E-01	2.2568551253E-01
5.4886683658E-01	2.2565785536E-01
5.6096226398E-01	2.2562958323E-01
5.7305769138E-01	2.2560069623E-01
5.8515311877E-01	2.2557119446E-01
5.9724854617E-01	2.2554107799E-01
6.0934397357E-01	2.2551034693E-01
6.2143940096E-01	2.2547900137E-01
6.3353482836E-01	2.2544704141E-01
6.4563025575E-01	2.2541446715E-01
6.5772568315E-01	2.2538127868E-01
6.6982111055E-01	2.2534747612E-01
6.8191653794E-01	2.2531305955E-01
6.9401196534E-01	2.2527802910E-01
7.0610739274E-01	2.2524238486E-01
7.1820282013E-01	2.2520612697E-01
7.3029824753E-01	2.2516925551E-01
7.4239367492E-01	2.2513177062E-01
7.5448910232E-01	2.2509367239E-01
7.6658452972E-01	2.2505496094E-01
7.7867995711E-01	2.2501563641E-01
7.9077538451E-01	2.2497569891E-01
8.0287081191E-01	2.2493514857E-01
8.1496623930E-01	2.2489398552E-01
8.2706166670E-01	2.2485220988E-01
8.3915709409E-01	2.2480982178E-01
8.5125252149E-01	2.2476682134E-01
8.6334794889E-01	2.2472320870E-01
8.7544337628E-01	2.2467898400E-01
8.8753880368E-01	2.2463414739E-01
8.9963423108E-01	2.2458869899E-01
9.1172965847E-01	2.2454263896E-01
9.2382508587E-01	2.2449596743E-01
9.3592051326E-01	2.2444868454E-01
9.4801594066E-01	2.2440079044E-01
9.6011136806E-01	2.2435228528E-01
9.7220679545E-01	2.2430316921E-01
9.8430222285E-01	2.2425344239E-01
9.9639765025E-01	2.2420310498E-01
1.0084930776E+00	2.2415215714E-01
1.0205885050E+00	2.2410059901E-01
1.0326839324E+00	2.2404843076E-01
1.0447793598E+00	2.2399565254E-01
1.0568747872E+00	2.2394226452E-01
1.0689702146E+00	2.2388826687E-01
1.0810656420E+00	2.2383365976E-01
1.0931610694E+00	2.2377844337E-01
1.1052564968E+00	2.2372261788E-01
1.1173519242E+00	2.2366618344E-01
1.1294473516E+00	2.2360914024E-01
1.1415427790E+00	2.2355148846E-01
