1.0000000000E-06	2.0455643122E+40
1.3219411485E-06	1.1741021511E+40
1.7475284000E-06	6.7389933971E+39
2.3101297001E-06	3.8690814463E+39
3.0538555088E-06	2.2232869903E+39
4.0370172586E-06	1.2795030482E+39
5.3366992312E-06	7.3791932229E+38
7.0548023107E-06	4.2649320111E+38
9.3260334688E-06	2.4728538592E+38
1.2328467394E-05	1.4385221845E+38
1.6297508346E-05	8.4125175150E+37
2.1544346900E-05	4.9475234186E+37
2.8480358684E-05	2.9327828940E+37
3.7649358068E-05	1.7544395209E+37
4.9770235643E-05	1.0626495100E+37
6.5793322466E-05	6.5225285560E+36
8.6974900262E-05	4.0661121844E+36
1.1497569954E-04	2.5803427863E+36
1.5199110830E-04	1.6694277819E+36
2.0092330026E-04	1.1005016079E+36
2.6560877829E-04	7.4003113179E+35
3.5111917342E-04	5.0654546124E+35
4.6415888336E-04	3.5303479010E+35
6.1359072734E-04	2.4941612109E+35
8.1113083079E-04	1.7871472931E+35
1.0722672220E-03	1.2948492316E+35
1.4174741629E-03	9.4682012670E+34
1.8738174229E-03	6.9771826308E+34
2.4770763560E-03	5.1703555169E+34
3.2745491629E-03	3.8509030033E+34
4.3287612811E-03	2.8771198466E+34
5.7223676594E-03	2.1553322370E+34
7.5646332755E-03	1.6180974849E+34
1.0000000000E-02	1.2156838709E+34
1.3219411485E-02	9.1405893549E+33
1.7475284000E-02	6.8707989105E+33
2.3101297001E-02	5.1565046628E+33
3.0538555088E-02	3.8567535695E+33
4.0370172586E-02	2.8703876909E+33
5.3366992312E-02	2.1190221769E+33
7.0548023107E-02	1.5462483985E+33
9.3260334688E-02	1.1118761743E+33
1.2328467394E-01	7.8755770505E+32
1.6297508346E-01	5.4983615503E+32
2.1544346900E-01	3.7918868068E+32
2.8480358684E-01	2.5741188473E+32
3.7649358068E-01	1.7125627167E+32
4.9770235643E-01	1.1138094566E+32
6.5793322466E-01	7.1703929122E+31
8.6974900262E-01	4.6246483696E+31
1.1497569954E+00	3.0232455597E+31
1.5199110830E+00	2.0354400364E+31
2.0092330026E+00	1.3939620086E+31
2.6560877829E+00	9.6284286722E+30
3.5111917342E+00	6.6186587065E+30
4.6415888336E+00	4.4776474852E+30
6.1359072734E+00	2.9754996182E+30
8.1113083079E+00	1.9325443089E+30
1.0722672220E+01	1.2327589548E+30
1.4174741629E+01	7.7559739223E+29
1.8738174229E+01	4.7865651528E+29
2.4770763560E+01	2.9202361936E+29
3.2745491629E+01	1.7613641778E+29
4.3287612811E+01	1.0540678934E+29
5.7223676594E+01	6.2652760139E+28
7.5646332755E+01	3.6998759983E+28
1.0000000000E+02	2.1732338221E+28
1.3219411485E+02	1.2712499064E+28
1.7475284000E+02	7.4177575161E+27
2.3101297001E+02	4.3123594877E+27
3.0538555088E+02	2.5014658967E+27
4.0370172586E+02	1.4486919758E+27
5.3366992312E+02	8.3688121430E+26
7.0548023107E+02	4.8287304490E+26
9.3260334688E+02	2.7840256676E+26
1.2328467394E+03	1.6023555956E+26
1.6297508346E+03	9.2159747189E+25
2.1544346900E+03	5.2960876214E+25
2.8480358684E+03	3.0424860875E+25
3.7649358068E+03	1.7471784404E+25
4.9770235643E+03	1.0029216039E+25
6.5793322466E+03	5.7530368522E+24
8.6974900262E+03	3.2992139282E+24
1.1497569954E+04	1.8914341595E+24
1.5199110830E+04	1.0839169527E+24
2.0092330026E+04	6.2113359602E+23
2.6560877829E+04	3.5589471054E+23
3.5111917342E+04	2.0391031386E+23
4.6415888336E+04	1.1679409862E+23
6.1359072734E+04	6.6885230288E+22
8.1113083079E+04	3.8302216017E+22
1.0722672220E+05	2.1929482134E+22
1.4174741629E+05	1.2555622547E+22
1.8738174229E+05	7.1879786631E+21
2.4770763560E+05	4.1151725643E+21
3.2745491629E+05	2.3557092607E+21
4.3287612811E+05	1.3483873010E+21
5.7223676594E+05	7.7176989053E+20
7.5646332755E+05	4.4172580938E+20
1.0000000000E+06	2.5281771530E+20
