0.00001584893192461114	0.1617855047817174	0.03235710095634348	0.009516794398924553
0.000019952623149688786	0.19791411147940166	0.03958282229588033	0.011642006557611863
0.000025118864315095822	0.27324436223409876	0.054648872446819756	0.0160731977784764
0.000031622776601683795	0.3608140299622944	0.07216280599245888	0.021224354703664378
0.000039810717055349776	0.4740904249650428	0.09481808499300855	0.02788767205676722
0.00005011872336272725	0.6334673807524374	0.12669347615048748	0.03726278710308455
0.00006309573444801943	0.8352908578163188	0.16705817156326377	0.049134756342136404
0.00007943282347242822	1.1186211002266528	0.22372422004533057	0.06580124118980311
0.0001	1.4847484446602381	0.2969496889320476	0.08733814380354342
0.00012589254117941674	1.979815844579644	0.3959631689159288	0.11645975556350847
0.00015848931924611142	2.643946457943272	0.5287892915886544	0.15552626223195717
0.0001995262314968881	3.5414809807911016	0.7082961961582204	0.2083224106347707
0.0002511886431509582	4.700606164925838	0.9401212329851676	0.27650624499563753
0.00031622776601683794	6.295899094898062	1.2591798189796124	0.37034700558223893
0.00039810717055349773	8.355919795859416	1.6711839591718833	0.4915246938740833
0.0005011872336272725	11.190675724764539	2.2381351449529077	0.6582750426332081
0.0006309573444801936	14.918152107849549	2.98363042156991	0.8775383592852676
0.0007943282347242822	19.795393446705283	3.9590786893410566	1.1644349086297225
0.001	26.504127822758573	5.300825564551714	1.5590663425152103
0.0012589254117941688	35.183302344109215	7.036660468821842	2.0696060202417184
0.001584893192461114	47.155017524033546	9.431003504806709	2.7738245602372675
0.0019952623149688807	62.591588901952974	12.518317780390595	3.681858170703116
0.002511886431509582	83.73402404128419	16.746804808256837	4.925530825957893
0.0031622776601683824	111.48421864293056	22.29684372858611	6.557895214290033
0.003981071705534978	148.55191439377936	29.71038287875587	8.738347905516433
0.005011872336272725	200.3499723464311	40.06999446928622	11.785292490966535
0.006309573444801936	267.383319149585	53.476663829917	15.728430538210883
0.00794328234724282	356.33100378747287	71.26620075749457	20.96064728161605
0.01000000000000001	472.1134143600772	94.42268287201543	27.771377315298658
0.012589254117941687	657.3840162371206	131.4768032474241	38.66964801394827
0.01584893192461114	891.0708268363138	178.21416536726275	52.4159309903714
0.01995262314968881	1176.226211010539	235.24524220210776	69.18977711826699
0.025118864315095822	1548.7831587963135	309.7566317592627	91.1048916939008
0.031622776601683826	2033.1167524216369	406.6233504843274	119.5951030836257
0.039810717055349776	2659.0413469840423	531.8082693968084	156.41419688141426
0.05011872336272725	3558.456704133962	711.6913408267924	209.3209825961154
0.06309573444801936	4873.996513233545	974.7993026467088	286.705677249032
0.07943282347242822	6264.310676785964	1252.8621353571928	368.4888633403508
0.1000000000000001	7988.949275502653	1597.7898551005305	469.93819267662667
0.12589254117941687	10983.078776670018	2196.6157553340036	646.0634574511776
0.15848931924611143	14230.049544477908	2846.0099088955812	837.0617379104651
0.19952623149688828	19020.175120831365	3804.0350241662727	1118.833830637139
0.25118864315095824	24350.491427583365	4870.098285516672	1432.3818486813743
0.31622776601683794	30969.503051889227	6193.900610377846	1821.7354736405428
0.39810717055349776	39081.68461537027	7816.3369230740545	2298.9226244335455
0.5011872336272725	49015.39234273196	9803.078468546391	2883.25837310188
0.6309573444801942	57026.77451730166	11405.354903460331	3354.5161480765682
0.7943282347242822	62749.84942743418	12549.969885486837	3691.1676133784813
1.000000000000002	67144.92962327102	13428.985924654204	3949.701742545354
1.2589254117941688	70329.60392662178	14065.920785324355	4137.035525095399
1.584893192461114	72605.752674523	14521.1505349046	4270.926627913118
1.9952623149688828	73893.56158020873	14778.712316041745	4346.680092953455
2.5118864315095824	74160.60075929697	14832.120151859393	4362.388279958645
3.1622776601683857	73434.07256564137	14686.814513128273	4319.6513273906685
3.9810717055349776	71788.60307688484	14357.720615376968	4222.859004522637
5.011872336272725	69339.21556235153	13867.843112470306	4078.7773860206785
6.309573444801943	66229.52767709232	13245.905535418464	3895.8545692407247
7.943282347242821	62617.78720175324	12523.557440350647	3683.3992471619554
10.000000000000021	58663.290650389856	11732.65813007797	3450.7818029641094
12.589254117941687	54514.97839933795	10902.99567986759	3206.7634352551736
15.848931924611142	50303.3207165737	10060.66414331474	2959.018865680806
19.95262314968883	46135.80805124325	9227.16161024865	2713.871061837838
25.11886431509582	42095.67955818844	8419.135911637688	2476.2164445993203
31.622776601683857	38243.11153048644	7648.622306097288	2249.594795910967
39.81071705534978	34617.9615681571	6923.59231363142	2036.3506804798296
50.11872336272725	31243.25309867248	6248.650619734496	1837.8384175689696
63.09573444801943	28128.784597084625	5625.756919416925	1654.6343880638015
79.43282347242821	25274.469758338368	5054.893951667674	1486.7335151963746
100.0000000000002	22673.204946977086	4534.640989395418	1333.7179380574757
125.89254117941688	20161.44489939692	4032.2889798793844	1185.9673470233483
158.48931924611142	18019.984809268775	3603.9969618537552	1059.999106427575
199.5262314968883	16116.233052199295	3223.246610439859	948.0137089528997
251.18864315095823	14401.275550572049	2880.2551101144095	847.1338559160029
316.2277660168386	12861.958432532198	2572.3916865064393	756.5857901489528
398.1071705534977	11480.124476645762	2296.0248953291525	675.3014398026919
501.18723362727246	10247.140877222544	2049.4281754445087	602.7729927777967
630.9573444801943	9142.38369134638	1828.4767382692762	537.7872759615518
794.3282347242822	8153.4398058870775	1630.6879611774154	479.6141062286516
1000.000000000002	7272.964456737221	1454.592891347444	427.8214386316012
1258.9254117941687	6485.465227307392	1297.0930454614784	381.49795454749363
1584.893192461114	5782.562737738	1156.5125475476	340.15074927870586
1995.2623149688789	5154.271653079379	1030.8543306158756	303.1924501811399
