1.0000000000e-09	-8.6101464025e+12
1.3219411485e-09	-6.5132600008e+12
1.7475284000e-09	-4.9270423359e+12
2.3101297001e-09	-3.7271268428e+12
3.0538555088e-09	-2.8194347762e+12
4.0370172586e-09	-2.1327990151e+12
5.3366992312e-09	-1.6133842424e+12
7.0548023107e-09	-1.2204660151e+12
9.3260334688e-09	-9.2323778537e+11
1.2328467394e-08	-6.9839552969e+11
1.6297508346e-08	-5.2831060878e+11
2.1544346900e-08	-3.9964760354e+11
2.8480358684e-08	-3.0231875847e+11
3.7649358068e-08	-2.2869305646e+11
4.9770235643e-08	-1.7299791292e+11
6.5793322466e-08	-1.3086658532e+11
8.6974900262e-08	-9.8995775041e+10
1.1497569954e-07	-7.4886675844e+10
1.5199110830e-07	-5.6649026442e+10
2.0092330026e-07	-4.2852913488e+10
2.6560877829e-07	-3.2416659976e+10
3.5111917342e-07	-2.4522016917e+10
4.6415888336e-07	-1.8550009309e+10
6.1359072734e-07	-1.4032404237e+10
8.1113083079e-07	-1.0615002240e+10
1.0722672220e-06	-8.0298633496e+09
1.4174741629e-06	-6.0743000990e+09
1.8738174229e-06	-4.5949879259e+09
2.4770763560e-06	-3.4759425245e+09
3.2745491629e-06	-2.6294258738e+09
4.3287612811e-06	-1.9890671296e+09
5.7223676594e-06	-1.5046596240e+09
7.5646332755e-06	-1.1382225636e+09
1.0000000000e-05	-8.6102666043e+08
1.3219411485e-05	-6.5133793158e+08
1.7475284000e-05	-4.9271638571e+08
2.3101297001e-05	-3.7272476237e+08
3.0538555088e-05	-2.8195554577e+08
4.0370172586e-05	-2.1329202864e+08
5.3366992312e-05	-1.6135065851e+08
7.0548023107e-05	-1.2205880480e+08
9.3260334688e-05	-9.2336023311e+07
1.2328467394e-04	-6.9851801783e+07
1.6297508346e-04	-5.2843298730e+07
2.1544346900e-04	-3.9976996864e+07
2.8480358684e-04	-3.0244111096e+07
3.7649358068e-04	-2.2881545521e+07
4.9770235643e-04	-1.7312036012e+07
6.5793322466e-04	-1.3098829256e+07
8.6974900262e-04	-9.9116934621e+06
1.1497569954e-03	-7.5001072843e+06
1.5199110830e-03	-5.6759355751e+06
2.0092330026e-03	-4.2961700587e+06
2.6560877829e-03	-3.2524483145e+06
3.5111917342e-03	-2.4629276517e+06
4.6415888336e-03	-1.8656734065e+06
6.1359072734e-03	-1.4139133361e+06
8.1113083079e-03	-1.0721754667e+06
1.0722672220e-02	-8.1361684886e+05
1.4174741629e-02	-6.1808535294e+05
1.8738174229e-02	-4.7016311298e+05
2.4770763560e-02	-3.5825343535e+05
3.2745491629e-02	-2.7362245863e+05
4.3287612811e-02	-2.0963785571e+05
5.7223676594e-02	-1.6130048714e+05
7.5646332755e-02	-1.2485068304e+05
1.0000000000e-01	-9.7470564650e+04
1.3219411485e-01	-7.7070364960e+04
1.7475284000e-01	-6.2094728027e+04
2.3101297001e-01	-5.1420909347e+04
3.0538555088e-01	-4.5007970899e+04
4.0370172586e-01	-5.2452508915e+04
5.3366992312e-01	-1.3613218224e+05
7.0548023107e-01	-3.9242200055e+05
9.3260334688e-01	-1.0222801720e+06
1.2328467394e+00	-2.5382689122e+06
1.6297508346e+00	-6.0900512134e+06
2.1544346900e+00	-1.4140917596e+07
2.8480358684e+00	-3.1649851677e+07
3.7649358068e+00	-6.7601461201e+07
4.9770235643e+00	-1.3480556978e+08
6.5793322466e+00	-2.3791281243e+08
8.6974900262e+00	-3.1032161230e+08
1.1497569954e+01	4.0039382286e+07
1.5199110830e+01	2.4499007209e+09
2.0092330026e+01	1.2938798953e+10
2.6560877829e+01	5.2259295770e+10
3.5111917342e+01	1.8928018485e+11
4.6415888336e+01	6.4703255511e+11
6.1359072734e+01	2.1360992070e+12
8.1113083079e+01	6.8945639323e+12
1.0722672220e+02	2.1914810137e+13
1.4174741629e+02	6.8914815824e+13
1.8738174229e+02	2.1506012853e+14
2.4770763560e+02	6.6741101980e+14
3.2745491629e+02	2.0627964675e+15
4.3287612811e+02	6.3563922826e+15
5.7223676594e+02	1.9543039271e+16
7.5646332755e+02	5.9985080872e+16
1.0000000000e+03	1.8388972566e+17
